TotalOrderValue,AverageOrderValue,Quantity,Cluster_KMeans,Cluster_DBSCAN
1.25,16.704545454545453,1,0,0
1.65,8.456249999999999,1,0,0
3.9,11.7,2,0,0
11.7,15.989999999999998,6,0,0
4.25,14.549999999999999,5,0,0
0.55,13.465384615384616,1,0,0
3.75,36.0375,1,0,0
0.42,0.42,1,0,0
2.95,5.9,1,0,0
2.95,32.27375,1,0,0
1.25,1.6666666666666667,1,0,0
3.3,4.675,2,0,0
1.1,8.7725,2,0,0
5.1,10.2,6,0,0
2.9,2.9,2,0,0
5.8,14.016666666666666,4,0,0
2.9,7.25,2,0,0
1.7,1.7,2,0,0
2.95,10.570833333333335,1,0,0
0.85,9.5625,1,0,0
0.85,7.933333333333333,1,0,0
1.7,3.5416666666666665,2,0,0
2.95,10.488888888888889,1,0,0
1.25,3.5714285714285716,1,0,0
1.25,1.25,1,0,0
1.95,1.95,1,0,0
1.65,16.5,1,0,0
1.65,9.292105263157893,1,0,0
1.65,12.728571428571428,1,0,0
2.1,24.438461538461542,1,0,0
2.5,4.583333333333333,2,0,0
2.1,24.438461538461542,1,0,0
6.300000000000001,24.438461538461542,3,0,0
2.98,20.83,2,0,0
2.1,6.090000000000001,1,0,0
5.1,10.2,6,0,0
2.55,5.949999999999999,1,0,0
0.55,15.998,1,0,0
1.1,15.998,2,0,0
3.75,21.473478260869566,3,0,0
1.25,44.614444444444445,1,0,0
1.25,39.253750000000004,1,0,0
1.65,10.724999999999998,1,0,0
1.45,14.016666666666666,1,0,0
2.55,6.314285714285714,3,0,0
4.25,1.5583333333333333,5,0,0
8.25,6.80625,5,0,0
9.9,9.9,2,0,0
2.95,2.95,1,0,0
1.65,5.279999999999999,1,0,0
1.65,5.683333333333333,1,0,0
1.65,1.9799999999999998,1,0,0
2.95,5.9,1,0,0
2.95,8.85,1,0,0
7.95,7.95,1,0,0
1.95,36.31666666666667,1,0,0
4.25,20.427083333333332,1,0,0
0.85,1.5583333333333333,1,0,0
1.7,6.314285714285714,2,0,0
2.1,24.438461538461542,1,0,0
0.85,5.95,1,0,0
11.6,7.25,8,0,0
2.1,3.9900000000000007,1,0,0
2.95,2.95,1,0,0
5.1,14.549999999999999,6,0,0
1.95,7.409999999999999,1,0,0
25.5,20.427083333333332,6,0,0
17.4,16.529999999999998,12,0,0
88.80000000000001,37.5,48,0,0
81.36,57.47153846153847,24,0,0
1627.2,431.95799999999997,480,2,-1
100.80000000000001,67.6125,48,0,0
20.0,6.875,16,0,0
20.0,9.75,16,0,0
15.0,36.0375,4,0,0
69.12,15.12125,96,0,0
103.67999999999999,9.774999999999999,144,0,0
103.67999999999999,10.412500000000001,144,0,0
25.200000000000003,17.621052631578948,12,0,0
25.200000000000003,17.526315789473685,12,0,0
175.2,141.89999999999998,16,0,2
19.5,11.595652173913043,10,0,0
8.25,14.025,5,0,0
8.5,13.6,1,0,0
34.0,20.427083333333332,8,0,0
8.25,6.80625,5,0,0
3.75,3.75,1,0,0
2.95,8.1125,1,0,0
1.25,8.055555555555555,1,0,0
2.5,3.5714285714285716,2,0,0
2.55,57.871875,1,0,0
2.55,57.871875,1,0,0
2.25,9.0,1,0,0
0.85,13.614117647058823,1,0,0
2.95,6.742857142857143,1,0,0
1.7,2.55,2,0,0
5.04,5.04,12,0,0
2.95,32.27375,1,0,0
12.7,12.7,2,0,0
2.55,2.55,1,0,0
4.25,6.375,1,0,0
1.45,16.529999999999998,1,0,0
4.25,4.25,1,0,0
6.75,17.55,1,0,0
0.95,1.6108695652173912,1,0,0
4.25,5.3125,1,0,0
2.1,32.22162162162162,1,0,0
2.1,7.041176470588236,1,0,0
1.65,1.65,1,0,0
3.75,2.0833333333333335,3,0,0
4.949999999999999,3.0937499999999996,3,0,0
4.25,21.8875,1,0,0
1.65,3.0937499999999996,1,0,0
7.6499999999999995,57.871875,3,0,0
1.95,8.233333333333333,1,0,0
4.2,8.723076923076924,2,0,0
4.2,7.041176470588236,2,0,0
49.5,44.55,10,0,0
15.5,15.5,10,0,0
3.9,17.304545454545455,2,0,0
3.4799999999999995,17.544999999999998,12,0,0
5.04,6.3,12,0,0
5.04,5.76,12,0,0
5.04,5.04,12,0,0
11.25,23.722941176470588,3,0,0
7.5,57.47153846153847,2,0,0
7.9,5.925000000000001,2,0,0
20.650000000000002,13.275000000000002,7,0,0
8.850000000000001,12.537500000000001,3,0,0
8.850000000000001,14.75,3,0,0
35.7,20.825,6,0,0
35.7,26.42058823529412,6,0,0
27.04,45.49677419354838,16,0,0
14.850000000000001,16.830000000000002,3,0,0
10.2,10.2,12,0,0
17.700000000000003,47.973076923076924,6,0,0
25.5,141.89999999999998,2,0,1
76.32000000000001,20.264000000000003,72,0,0
79.2,14.725000000000001,144,0,0
-25.5,20.427083333333332,-6,0,0
75.60000000000001,24.629411764705885,36,0,0
51.0,51.0,4,0,0
17.700000000000003,18.437500000000004,6,0,0
75.60000000000001,17.621052631578948,36,0,0
75.60000000000001,24.438461538461542,36,0,0
6.75,6.75,1,0,0
1.25,1.25,1,0,0
2.1,10.15,1,0,0
5.95,20.55454545454546,1,0,0
5.1,-91.875,2,0,-1
13.6,13.6,16,0,0
2.95,9.692857142857145,1,0,0
8.4,17.526315789473685,4,0,0
6.300000000000001,17.621052631578948,3,0,0
1.25,4.25,1,0,0
1.25,1.25,1,0,0
12.75,12.75,1,0,0
7.5,12.75,2,0,0
2.95,17.490384615384617,1,0,0
3.75,7.5,1,0,0
5.88,4.62,14,0,0
10.2,10.2,4,0,0
10.2,10.2,4,0,0
7.6499999999999995,8.499999999999998,3,0,0
2.5,6.25,2,0,0
1.65,5.857499999999999,1,0,0
1.65,11.632499999999999,1,0,0
1.95,3.25,1,0,0
3.3,9.292105263157893,2,0,0
9.899999999999999,3.2999999999999994,6,0,0
0.85,3.0599999999999996,1,0,0
9.75,12.87,5,0,0
5.85,15.989999999999998,3,0,0
1.3,1.3,2,0,0
0.65,2.0583333333333336,1,0,0
1.9500000000000002,2.2750000000000004,3,0,0
1.3,1.3,2,0,0
1.3,2.6,2,0,0
0.65,2.47,1,0,0
8.850000000000001,47.973076923076924,3,0,0
1.95,2.925,1,0,0
11.25,7.5,3,0,0
19.799999999999997,12.728571428571428,12,0,0
7.6499999999999995,10.2,3,0,0
5.04,7.5600000000000005,12,0,0
2.1,3.9900000000000007,1,0,0
4.2,7.200000000000001,2,0,0
4.2,6.090000000000001,2,0,0
5.1,5.949999999999999,2,0,0
7.6499999999999995,5.1,3,0,0
2.5,2.5,2,0,0
8.850000000000001,6.883333333333334,3,0,0
5.9,5.9,2,0,0
2.55,14.549999999999999,3,0,0
1.25,8.125,1,0,0
1.65,14.41206896551724,1,0,0
1.25,1.5,1,0,0
1.25,1.25,1,0,0
2.55,5.1,1,0,0
2.5,2.5,2,0,0
1.25,1.25,1,0,0
1.25,1.6666666666666667,1,0,0
1.25,39.253750000000004,1,0,0
1.25,5.535714285714286,1,0,0
3.4799999999999995,2.361428571428571,12,0,0
4.2,3.15,2,0,0
1.9,1.6108695652173912,2,0,0
1.95,23.325,1,0,0
2.55,2.55,1,0,0
3.3,14.41206896551724,2,0,0
5.04,2.73,12,0,0
1.45,1.45,1,0,0
2.1,6.562500000000001,1,0,0
1.25,1.25,1,0,0
2.95,18.683333333333337,1,0,0
9.95,5.97,1,0,0
4.95,3.3000000000000003,1,0,0
3.75,21.5625,1,0,0
2.1,44.1,1,0,0
2.1,33.075,1,0,0
3.75,17.307692307692307,1,0,0
1.25,7.34375,1,0,0
3.75,19.903846153846153,1,0,0
2.95,10.816666666666668,1,0,0
7.5,8.4375,2,0,0
4.25,9.5625,1,0,0
0.85,0.85,1,0,0
4.2,24.629411764705885,2,0,0
2.1,24.438461538461542,1,0,0
4.2,17.526315789473685,2,0,0
9.95,13.681249999999999,1,0,0
1.3,8.450000000000001,2,0,0
2.5,5.75,2,0,0
3.35,15.792857142857144,1,0,0
1.65,1.65,1,0,0
0.85,1.5583333333333333,1,0,0
1.25,44.614444444444445,1,0,0
0.84,4.62,2,0,0
2.5,9.51923076923077,2,0,0
7.800000000000001,14.725000000000001,12,0,0
4.25,8.5,1,0,0
12.75,12.75,1,0,0
0.85,6.314285714285714,1,0,0
8.25,6.0,5,0,0
2.5,10.708181818181819,2,0,0
8.5,29.0,1,0,0
2.5,5.1923076923076925,2,0,0
0.42,4.62,1,0,0
1.25,9.51923076923077,1,0,0
2.95,27.147222222222222,1,0,0
7.5,17.307692307692307,2,0,0
1.65,1.65,1,0,0
3.75,20.25,1,0,0
1.25,5.75,1,0,0
4.949999999999999,5.279999999999999,3,0,0
5.95,11.9,1,0,0
2.5,1.6666666666666667,2,0,0
5.1,17.849999999999998,2,0,0
5.95,8.925,1,0,0
7.5,12.75,2,0,0
1.95,1.95,1,0,0
1.25,44.614444444444445,1,0,0
1.25,39.253750000000004,1,0,0
5.95,5.95,1,0,0
0.85,2.8333333333333335,1,0,0
3.75,8.4375,1,0,0
2.1,17.526315789473685,1,0,0
1.25,39.253750000000004,1,0,0
3.75,3.125,3,0,0
1.95,47.352,1,0,0
1.95,15.762500000000001,1,0,0
29.700000000000003,52.29333333333334,6,0,0
13.5,17.55,2,0,0
12.600000000000001,8.723076923076924,6,0,0
14.850000000000001,20.514,3,0,0
11.9,17.255000000000003,2,0,0
17.4,23.94285714285714,12,0,0
17.700000000000003,31.62777777777778,6,0,0
15.0,15.0,12,0,0
15.600000000000001,15.600000000000001,24,0,0
10.2,8.5,12,0,0
14.850000000000001,27.57857142857143,3,0,0
30.0,16.704545454545453,24,0,0
17.700000000000003,18.683333333333337,6,0,0
17.700000000000003,8.850000000000001,6,0,0
17.700000000000003,65.91999999999999,6,0,0
17.700000000000003,29.900000000000002,6,0,0
2.5,2.5,2,0,0
1.25,35.01615384615385,1,0,0
1.25,7.083333333333333,1,0,0
2.1,8.723076923076924,1,0,0
0.84,0.84,2,0,0
25.5,141.89999999999998,2,0,1
4.25,10.625,1,0,0
6.95,18.533333333333335,1,0,0
1.9500000000000002,8.700000000000001,3,0,0
1.3,9.564285714285715,2,0,0
2.95,2.95,1,0,0
5.9,11.8,2,0,0
79.5,24.910000000000004,10,0,0
27.04,16.336666666666666,16,0,0
47.2,15.07777777777778,16,0,0
17.0,15.583333333333334,2,0,0
51.0,20.541666666666668,6,0,0
51.0,33.73846153846154,6,0,0
39.0,47.04,20,0,0
19.5,47.352,10,0,0
19.5,11.595652173913043,10,0,0
30.0,23.722941176470588,8,0,0
17.700000000000003,10.488888888888889,6,0,0
15.299999999999999,57.871875,6,0,0
10.2,17.0,12,0,0
19.799999999999997,13.199999999999998,12,0,0
23.4,13.0,12,0,0
19.799999999999997,11.219999999999999,12,0,0
10.08,10.08,24,0,0
19.5,21.45,10,0,0
19.5,19.22142857142857,10,0,0
18.6,34.34464285714286,4,0,0
17.4,23.94285714285714,12,0,0
19.799999999999997,10.724999999999998,12,0,0
15.0,5.833333333333333,12,0,0
17.4,17.581249999999997,12,0,0
18.0,47.94444444444444,1,0,0
5.04,6.72,12,0,0
2.1,24.629411764705885,1,0,0
7.5,21.473478260869566,6,0,0
2.55,13.515,1,0,0
1.45,1.45,1,0,0
1.65,14.299999999999997,1,0,0
5.85,11.7,3,0,0
7.5,26.25,6,0,0
14.95,10.678571428571429,1,0,0
5.1,7.65,2,0,0
10.2,-2.4709090909090907,12,0,0
5.85,12.87,3,0,0
1.95,11.595652173913043,1,0,0
3.3,64.8,2,0,0
0.29,17.544999999999998,1,0,0
2.95,35.91,1,0,0
2.1,24.629411764705885,1,0,0
2.95,5.9,1,0,0
11.8,33.76111111111111,4,0,0
1.65,6.80625,1,0,0
1.25,7.34375,1,0,0
3.3,11.632499999999999,2,0,0
1.25,6.333333333333333,1,0,0
4.2,24.629411764705885,2,0,0
6.300000000000001,32.22162162162162,3,0,0
8.850000000000001,32.27375,3,0,0
1.7,12.105454545454545,2,0,0
4.25,20.427083333333332,1,0,0
1.65,6.05,1,0,0
1.65,14.299999999999997,1,0,0
3.3,8.6625,2,0,0
12.75,141.89999999999998,1,0,1
5.9,11.0625,2,0,0
1.95,12.87,1,0,0
5.85,15.989999999999998,3,0,0
5.1,7.65,2,0,0
5.9,8.1125,2,0,0
2.95,8.850000000000001,1,0,0
2.95,2.95,1,0,0
6.25,21.473478260869566,5,0,0
2.95,13.275000000000002,1,0,0
2.95,2.95,1,0,0
2.95,8.850000000000001,1,0,0
5.9,8.1125,2,0,0
1.45,16.529999999999998,1,0,0
1.95,11.595652173913043,1,0,0
5.9,35.91,2,0,0
2.95,44.98333333333334,1,0,0
1.45,1.45,1,0,0
11.8,14.750000000000002,4,0,0
11.25,20.007857142857144,3,0,0
3.75,15.0,1,0,0
9.95,14.924999999999999,1,0,0
9.95,17.186363636363634,1,0,0
9.95,19.007692307692306,1,0,0
14.95,10.678571428571429,1,0,0
29.849999999999998,34.4125,3,0,0
14.850000000000001,8.91,3,0,0
33.9,33.9,2,0,0
17.700000000000003,54.56666666666666,6,0,0
17.0,10.321428571428571,4,0,0
17.700000000000003,17.700000000000003,6,0,0
10.2,4.816666666666666,12,0,0
12.75,75.3,1,0,0
17.0,18.7,2,0,0
19.9,14.924999999999999,2,0,0
5.9,5.9,2,0,0
2.95,2.95,1,0,0
6.95,13.9,1,0,0
11.8,31.62777777777778,4,0,0
30.0,8.222777777777777,24,0,0
8.5,29.0,1,0,0
9.95,23.216666666666665,1,0,0
12.75,141.89999999999998,1,0,1
2.95,5.9,1,0,0
6.95,15.6375,1,0,0
19.95,31.912499999999998,1,0,0
1.25,1.25,1,0,0
1.45,13.533333333333331,1,0,0
1.25,7.916666666666667,1,0,0
6.6,4.125,4,0,0
1.25,1.25,1,0,0
5.95,5.95,1,0,0
23.6,23.6,8,0,0
8.7,8.7,6,0,0
3.95,17.775000000000002,1,0,0
7.5,8.4375,2,0,0
9.9,52.29333333333334,2,0,0
11.7,11.595652173913043,6,0,0
10.08,8.82,24,0,0
10.08,10.08,24,0,0
10.08,11.16,24,0,0
10.5,10.5,25,0,0
10.5,23.3,25,0,0
71.4,46.50714285714286,12,0,0
71.4,35.1875,12,0,0
71.4,34.4,12,0,0
10.5,15.75,25,0,0
10.5,23.3,25,0,0
10.5,10.5,25,0,0
35.400000000000006,13.275000000000002,12,0,0
33.75,33.45,9,0,0
33.75,25.27173913043478,9,0,0
33.75,18.28125,9,0,0
204.0,31.150000000000002,80,0,0
102.0,32.27375,40,0,0
17.0,17.0,2,0,0
34.0,17.0,4,0,0
34.0,14.571428571428571,4,0,0
34.0,25.5,4,0,0
31.8,23.85,4,0,0
59.699999999999996,26.53333333333333,6,0,0
21.0,6.864444444444445,50,0,0
101.76,65.88,96,0,0
16.8,7.140000000000001,8,0,0
15.6,29.19545454545455,8,0,0
39.599999999999994,11.549999999999999,24,0,0
59.4,50.207142857142856,36,0,0
39.599999999999994,17.874999999999996,24,0,0
39.599999999999994,5.857499999999999,24,0,0
39.599999999999994,11.632499999999999,24,0,0
10.08,10.08,24,0,0
10.08,10.08,24,0,0
10.08,5.25,24,0,0
10.08,10.08,24,0,0
10.08,6.86,24,0,0
10.08,10.645714285714288,24,0,0
10.08,10.26,24,0,0
10.08,4.8,24,0,0
39.599999999999994,15.792857142857141,24,0,0
10.08,6.405,24,0,0
5.04,5.04,12,0,0
5.04,5.04,12,0,0
5.04,11.16,12,0,0
5.04,5.04,12,0,0
25.200000000000003,24.438461538461542,12,0,0
25.200000000000003,17.526315789473685,12,0,0
25.200000000000003,24.629411764705885,12,0,0
31.6,22.419642857142858,8,0,0
13.919999999999998,4.033636363636362,48,0,0
13.919999999999998,7.056666666666666,48,0,0
13.919999999999998,3.3188888888888886,48,0,0
15.0,8.125,12,0,0
13.919999999999998,3.479999999999999,48,0,0
13.919999999999998,10.439999999999998,48,0,0
13.919999999999998,3.8988888888888886,48,0,0
13.919999999999998,10.439999999999998,48,0,0
15.0,60.714285714285715,12,0,0
15.0,8.333333333333334,12,0,0
13.919999999999998,3.5524999999999993,48,0,0
59.4,9.292105263157893,36,0,0
10.08,11.082857142857142,24,0,0
30.599999999999998,21.527142857142856,36,0,0
10.2,12.105454545454545,12,0,0
10.2,13.146,12,0,0
34.8,16.529999999999998,24,0,0
50.400000000000006,24.230769230769234,24,0,0
30.0,15.0,24,0,0
30.0,11.5625,24,0,0
30.0,30.0,24,0,0
30.0,13.75,24,0,0
25.200000000000003,6.090000000000001,12,0,0
90.0,53.574999999999996,72,0,0
13.200000000000001,9.767857142857142,24,0,0
13.200000000000001,9.55625,24,0,0
13.200000000000001,6.875000000000001,24,0,0
13.200000000000001,13.465384615384616,24,0,0
13.200000000000001,15.998,24,0,0
79.19999999999999,24.488461538461536,48,0,0
61.199999999999996,14.549999999999999,72,0,0
15.0,5.833333333333333,12,0,0
35.400000000000006,11.246875000000001,12,0,0
35.400000000000006,16.445,12,0,0
35.400000000000006,13.275,12,0,0
35.76,20.83,24,0,0
30.0,20.0,24,0,0
30.599999999999998,10.928571428571429,12,0,0
23.4,11.421428571428569,12,0,0
50.400000000000006,23.362500000000004,24,0,0
50.400000000000006,21.000000000000004,24,0,0
17.700000000000003,33.702777777777776,6,0,0
15.9,48.225,2,0,0
40.5,27.0,6,0,0
30.0,12.916666666666666,24,0,0
39.0,15.6,12,0,0
12.600000000000001,6.562500000000001,6,0,0
40.8,40.8,48,0,0
15.9,11.925,2,0,0
25.0,25.0,20,0,0
50.849999999999994,28.25,3,0,0
10.95,21.9,1,0,0
25.200000000000003,24.438461538461542,12,0,0
25.200000000000003,15.584210526315792,12,0,0
25.200000000000003,24.629411764705885,12,0,0
25.200000000000003,32.22162162162162,12,0,0
14.850000000000001,31.378846153846155,3,0,0
14.850000000000001,52.29333333333334,3,0,0
14.850000000000001,9.9,3,0,0
17.85,18.44,3,0,0
20.85,16.21666666666667,3,0,0
14.850000000000001,20.514,3,0,0
10.2,8.5,12,0,0
15.9,42.81666666666667,2,0,0
15.9,77.72142857142856,2,0,0
15.9,48.225,2,0,0
15.6,29.19545454545455,8,0,0
20.4,19.72,24,0,0
17.700000000000003,6.637500000000001,6,0,0
14.850000000000001,20.514,3,0,0
135.2,45.49677419354838,80,0,0
15.0,15.0,12,0,0
75.60000000000001,75.60000000000001,36,0,0
13.2,16.5,8,0,0
45.0,45.0,36,0,0
35.400000000000006,23.600000000000005,12,0,0
35.400000000000006,35.400000000000006,12,0,0
40.5,22.5,6,0,0
25.5,141.89999999999998,2,0,1
23.6,11.0625,8,0,0
30.0,18.214285714285715,8,0,0
30.0,24.375,8,0,0
15.3,15.3,2,0,0
3.75,3.75,1,0,0
3.75,3.75,1,0,0
3.75,3.75,1,0,0
3.75,3.75,1,0,0
7.95,42.81666666666667,1,0,0
7.95,24.825,1,0,0
7.95,31.775000000000002,1,0,0
15.0,29.484285714285715,12,0,0
9.899999999999999,49.67999999999999,6,0,0
14.75,31.150000000000002,5,0,0
14.75,32.27375,5,0,0
5.9,17.00588235294118,2,0,0
15.0,15.0,4,0,0
17.0,61.62500000000001,2,0,0
9.899999999999999,9.899999999999999,6,0,0
2.95,3.6875,1,0,0
8.25,11.785714285714283,5,0,0
5.9,17.490384615384617,2,0,0
13.2,14.41206896551724,8,0,0
5.9,15.07777777777778,2,0,0
5.1,7.65,2,0,0
5.1,5.1,2,0,0
5.85,8.2875,3,0,0
8.5,8.5,2,0,0
8.5,11.219999999999999,10,0,0
8.5,3.5416666666666665,10,0,0
8.5,6.8,10,0,0
8.5,4.365999999999998,10,0,0
8.5,9.5625,10,0,0
6.5,9.966666666666667,10,0,0
4.2,13.159999999999998,10,0,0
17.4,23.94285714285714,12,0,0
26.099999999999998,35.254999999999995,18,0,0
15.0,15.0,4,0,0
17.700000000000003,18.437500000000004,6,0,0
17.0,18.7,2,0,0
15.9,21.469047619047622,2,0,0
23.6,15.07777777777778,8,0,0
18.95,18.95,1,0,0
15.9,48.45,2,0,0
15.9,26.22,2,0,0
15.9,24.825,2,0,0
20.85,15.6375,3,0,0
17.700000000000003,33.76111111111111,6,0,0
25.5,141.89999999999998,2,0,1
17.700000000000003,54.56666666666666,6,0,0
19.799999999999997,9.292105263157893,12,0,0
19.799999999999997,17.874999999999996,12,0,0
17.0,17.0,4,0,0
12.75,12.75,3,0,0
12.7,12.7,2,0,0
13.2,20.4875,8,0,0
25.200000000000003,32.22162162162162,12,0,0
25.200000000000003,17.526315789473685,12,0,0
17.0,23.45,4,0,0
15.8,22.419642857142858,4,0,0
17.700000000000003,16.30263157894737,6,0,0
10.5,14.7,5,0,0
39.8,34.4125,4,0,0
17.700000000000003,17.700000000000003,6,0,0
15.299999999999999,15.299999999999999,6,0,0
42.5,20.97142857142857,50,0,0
13.5,5.0625,6,0,0
13.5,13.5,6,0,0
17.4,8.658333333333333,12,0,0
23.4,8.233333333333333,12,0,0
23.400000000000002,36.225,36,0,0
39.599999999999994,39.599999999999994,24,0,0
20.28,91.2,12,0,0
15.9,11.129999999999999,2,0,0
15.9,10.6,2,0,0
15.9,10.6,2,0,0
35.8,26.849999999999998,4,0,0
35.8,38.78333333333333,4,0,0
30.0,11.931818181818182,24,0,0
15.0,7.34375,12,0,0
59.699999999999996,27.007142857142856,6,0,0
50.0,50.0,1,0,0
15.0,138.48076923076923,12,0,1
16.5,8.4,10,0,0
16.5,27.867857142857144,10,0,0
33.0,18.81,20,0,0
58.5,15.3,30,0,0
78.0,47.352,40,0,0
42.0,14.7,20,0,0
39.0,21.45,20,0,0
58.5,17.82857142857143,30,0,0
39.0,36.31666666666667,20,0,0
39.0,23.325,20,0,0
39.0,74.58,20,0,0
58.5,11.595652173913043,30,0,0
78.0,15.762500000000001,40,0,0
39.0,20.475,20,0,0
58.5,19.22142857142857,30,0,0
94.4,47.973076923076924,32,0,0
-2.1,17.526315789473685,-1,0,0
-1.7,20.97142857142857,-2,0,0
-7.8,13.0,-4,0,0
-8.25,13.199999999999998,-5,0,0
-2.95,27.147222222222222,-1,0,0
-8.75,7.083333333333333,-7,0,0
-5.95,39.625,-1,0,0
-19.9,14.924999999999999,-2,0,0
-1.65,16.5,-1,0,0
-1.7,9.633333333333333,-2,0,0
-9.899999999999999,11.632499999999999,-6,0,0
-1.95,17.549999999999997,-1,0,0
-17.0,5.666666666666667,-2,0,0
-11.25,5.25,-3,0,0
-1.45,-1.45,-1,0,0
-23.8,-85.15,-4,0,-1
0.95,10.314285714285713,1,0,0
1.7,24.892,2,0,0
11.7,100.48125,6,0,0
8.5,20.541666666666668,1,0,0
8.850000000000001,27.147222222222222,3,0,0
9.3,20.00769230769231,2,0,0
9.3,34.34464285714286,2,0,0
2.95,13.275000000000002,1,0,0
4.949999999999999,12.659999999999998,3,0,0
4.95,31.378846153846155,1,0,0
2.95,12.537500000000001,1,0,0
2.5,8.055555555555555,2,0,0
0.84,0.84,2,0,0
2.95,13.275000000000002,1,0,0
1.65,11.632499999999999,1,0,0
3.3,6.599999999999999,2,0,0
1.65,9.292105263157893,1,0,0
1.65,50.207142857142856,1,0,0
2.5,5.0,2,0,0
2.5,5.75,2,0,0
2.5,3.125,2,0,0
7.8,7.409999999999999,4,0,0
1.95,47.15625,1,0,0
9.899999999999999,49.67999999999999,6,0,0
7.800000000000001,14.725000000000001,12,0,0
5.04,5.04,12,0,0
1.65,11.632499999999999,1,0,0
6.6,6.599999999999999,4,0,0
4.95,27.57857142857143,1,0,0
1.25,8.055555555555555,1,0,0
4.95,31.378846153846155,1,0,0
2.95,12.537500000000001,1,0,0
1.95,31.66363636363636,1,0,0
1.26,2.1599999999999997,3,0,0
0.42,0.42,1,0,0
10.2,6.375,12,0,0
10.2,5.949999999999999,12,0,0
15.600000000000001,15.600000000000001,24,0,0
15.9,11.925,2,0,0
10.2,10.2,12,0,0
10.95,21.9,1,0,0
15.9,30.323076923076922,2,0,0
12.600000000000001,8.793750000000001,6,0,0
10.5,10.5,25,0,0
2.9,2.175,2,0,0
1.45,2.175,1,0,0
1.25,4.583333333333333,1,0,0
12.75,75.3,1,0,0
2.95,10.816666666666668,1,0,0
3.75,9.375,1,0,0
2.95,15.07777777777778,1,0,0
1.25,12.1875,1,0,0
2.55,2.55,1,0,0
4.95,7.425000000000001,1,0,0
6.6,6.599999999999999,4,0,0
7.5,9.583333333333334,6,0,0
2.88,6.27,24,0,0
1.25,10.208333333333334,1,0,0
1.65,5.857499999999999,1,0,0
10.2,67.6125,4,0,0
2.5,7.34375,2,0,0
3.75,20.007857142857144,1,0,0
3.75,15.0,1,0,0
3.75,18.28125,1,0,0
7.95,30.323076923076922,1,0,0
6.75,13.5,1,0,0
11.9,8.925,2,0,0
10.9,12.943750000000001,2,0,0
2.1,7.3500000000000005,1,0,0
7.5,7.5,2,0,0
7.9,22.419642857142858,2,0,0
4.95,20.514,1,0,0
3.75,57.47153846153847,1,0,0
3.75,2.5,3,0,0
1.25,1.25,1,0,0
6.75,17.55,1,0,0
4.95,12.87,1,0,0
18.75,20.636785714285715,5,0,0
7.5,22.020857142857142,2,0,0
23.25,34.34464285714286,5,0,0
9.9,31.378846153846155,2,0,0
4.65,20.00769230769231,1,0,0
9.9,20.514,2,0,0
34.65,27.57857142857143,7,0,0
2.95,11.246875000000001,1,0,0
2.95,16.445,1,0,0
23.8,17.255000000000003,4,0,0
8.5,29.0,1,0,0
6.45,46.97142857142857,1,0,0
3.75,0.0,1,0,0
4.95,7.92,1,0,0
4.95,12.87,1,0,0
9.35,2.975,11,0,0
4.2,4.2,2,0,0
10.05,11.30625,3,0,0
3.95,22.419642857142858,1,0,0
7.6499999999999995,3.0599999999999996,9,0,0
0.85,4.816666666666666,1,0,0
7.95,13.25,1,0,0
3.75,8.4375,1,0,0
16.95,16.95,1,0,0
102.0,130.255,24,0,3
4.2,8.793750000000001,2,0,0
2.5,5.1923076923076925,2,0,0
5.9,17.490384615384617,2,0,0
13.5,14.85,2,0,0
1.25,20.13888888888889,1,0,0
4.95,4.95,1,0,0
39.5,39.5,10,0,0
20.4,12.75,24,0,0
10.2,10.2,12,0,0
10.2,10.2,12,0,0
10.2,12.75,12,0,0
10.2,10.2,12,0,0
67.5,30.45,10,0,0
1.95,1.95,1,0,0
45.0,12.1875,36,0,0
204.0,130.255,48,0,-1
67.5,24.825,10,0,0
67.5,27.810000000000002,10,0,0
45.0,20.427083333333332,12,0,0
59.8,25.583333333333332,4,0,0
59.8,44.025,4,0,0
17.700000000000003,13.275,6,0,0
16.5,12.375,10,0,0
81.6,19.72,96,0,0
15.0,15.0,12,0,0
15.0,15.0,12,0,0
15.0,15.0,12,0,0
135.0,48.225,20,0,0
17.700000000000003,14.750000000000004,6,0,0
19.799999999999997,11.632499999999999,12,0,0
12.600000000000001,6.600000000000001,6,0,0
12.600000000000001,5.752173913043479,6,0,0
19.799999999999997,64.8,12,0,0
23.4,100.48125,12,0,0
15.0,7.34375,12,0,0
17.700000000000003,7.211111111111112,6,0,0
15.0,15.0,4,0,0
34.0,140.458,8,0,1
34.0,179.8225,8,0,-1
25.200000000000003,24.438461538461542,12,0,0
25.200000000000003,32.22162162162162,12,0,0
25.200000000000003,24.629411764705885,12,0,0
25.200000000000003,17.526315789473685,12,0,0
15.9,18.55,2,0,0
17.700000000000003,23.883333333333336,6,0,0
17.0,61.62500000000001,2,0,0
17.700000000000003,10.816666666666668,6,0,0
15.9,48.225,2,0,0
15.9,17.224999999999998,2,0,0
15.9,77.72142857142856,2,0,0
25.5,141.89999999999998,2,0,1
11.6,17.28,8,0,0
19.9,22.18125,2,0,0
15.0,13.75,12,0,0
15.0,54.925714285714285,12,0,0
15.0,15.0,4,0,0
17.700000000000003,10.325000000000001,6,0,0
17.700000000000003,12.783333333333337,6,0,0
25.200000000000003,13.020000000000001,12,0,0
13.049999999999999,35.254999999999995,9,0,0
